timestamp,model,perspective,test_type,gt_name,size_mb,fps,ram_max_gb,vram_used_mib,vram_free_mib,gpu_util_pct
2026-05-26T08:06:29,sana-wm,1st_data,mem_test,data-44,2.55,24.00,0.04,1760,30428,0
2026-05-26T08:07:42,sana-wm,1st_data,mem_test,data-45,2.14,24.00,0.04,1748,30440,2
2026-05-26T08:08:55,sana-wm,1st_data,mem_test,data-46,2.38,24.00,0.04,1728,30460,0
2026-05-26T08:10:08,sana-wm,1st_data,mem_test,data-47,5.73,24.00,0.04,1882,30306,0
2026-05-26T08:11:22,sana-wm,1st_data,mem_test,data-48,1.74,24.00,0.04,1855,30333,0
2026-05-26T08:12:36,sana-wm,1st_data,mem_test,data-49,1.64,24.00,0.04,1827,30361,0
2026-05-26T08:13:49,sana-wm,1st_data,mem_test,data-50,6.55,24.00,0.04,1829,30359,0
2026-05-26T08:15:03,sana-wm,1st_data,mem_test,data-51,2.96,24.00,0.04,1856,30332,0
2026-05-26T08:16:18,sana-wm,1st_data,mem_test,data-52,6.79,24.00,0.04,1901,30287,3
2026-05-26T08:17:33,sana-wm,1st_data,mem_test,data-53,3.42,24.00,0.04,1880,30308,1
2026-05-26T08:18:47,sana-wm,1st_data,mem_test,data-54,2.99,24.00,0.04,1898,30290,1
2026-05-26T08:20:02,sana-wm,1st_data,mem_test,data-55,1.25,24.00,0.04,1872,30316,0
2026-05-26T08:21:54,sana-wm,1st_data,mem_test,data-56,1.01,24.00,0.04,1790,30398,4
2026-05-26T08:23:09,sana-wm,1st_data,mem_test,data-57,3.27,24.00,0.04,1802,30386,0
2026-05-26T08:24:22,sana-wm,1st_data,mem_test,data-58,1.81,24.00,0.04,1812,30376,6
2026-05-26T08:25:36,sana-wm,1st_data,mem_test,data-59,2.20,24.00,0.04,1760,30428,1
2026-05-26T08:26:50,sana-wm,1st_data,mem_test,data-60,2.51,24.00,0.04,2482,29706,4
2026-05-26T08:28:03,sana-wm,1st_data,mem_test,data-61,1.27,24.00,0.04,1456,30732,3
2026-05-26T08:29:16,sana-wm,1st_data,mem_test,data-62,1.52,24.00,0.05,1536,30652,0
2026-05-26T08:30:31,sana-wm,1st_data,mem_test,data-63,2.87,24.00,0.04,1576,30612,1
2026-05-26T08:31:47,sana-wm,1st_data,mem_test,data-64,3.12,24.00,0.04,1560,30628,0
2026-05-26T08:33:01,sana-wm,1st_data,mem_test,data-65,3.14,24.00,0.04,1571,30617,5
2026-05-26T08:34:18,sana-wm,1st_data,mem_test,data-66,1.90,24.00,0.04,1599,30589,0
2026-05-26T08:35:31,sana-wm,1st_data,mem_test,data-67,1.69,24.00,0.04,1645,30543,0
2026-05-26T08:36:45,sana-wm,1st_data,mem_test,data-68,4.89,24.00,0.04,1561,30627,2
2026-05-26T08:37:58,sana-wm,1st_data,mem_test,data-69,1.36,24.00,0.04,1548,30640,4
2026-05-26T08:39:11,sana-wm,1st_data,mem_test,data-70,1.61,24.00,0.04,1610,30578,0
2026-05-26T08:40:26,sana-wm,1st_data,mem_test,data-71,2.44,24.00,0.04,1633,30555,2
2026-05-26T08:41:41,sana-wm,1st_data,mem_test,data-72,7.60,24.00,0.04,1584,30604,3
2026-05-26T08:42:57,sana-wm,1st_data,mem_test,data-73,1.20,24.00,0.05,1595,30593,0
2026-05-26T08:44:09,sana-wm,1st_data,mem_test,data-74,2.93,24.00,0.04,1600,30588,0
2026-05-26T08:45:22,sana-wm,1st_data,mirror_test,data-25,2.29,24.00,0.05,1601,30587,3
2026-05-26T08:46:35,sana-wm,1st_data,mirror_test,data-26,1.94,24.00,0.05,1629,30559,2
2026-05-26T08:47:48,sana-wm,1st_data,mirror_test,data-27,2.23,24.00,0.05,1600,30588,1
2026-05-26T08:49:02,sana-wm,1st_data,mirror_test,data-28,2.06,24.00,0.05,1683,30505,1
2026-05-26T08:50:16,sana-wm,1st_data,mirror_test,data-29,2.91,24.00,0.05,1742,30446,0
2026-05-26T08:52:05,sana-wm,1st_data,mirror_test,data-30,2.59,24.00,0.05,1630,30558,1
2026-05-26T08:53:19,sana-wm,1st_data,mirror_test,data-31,1.15,24.00,0.05,1671,30517,0
2026-05-26T08:54:31,sana-wm,1st_data,mirror_test,data-32,1.79,24.00,0.05,1662,30526,0
2026-05-26T08:55:44,sana-wm,1st_data,mirror_test,data-33,1.39,24.00,0.05,1662,30526,0
2026-05-26T08:56:57,sana-wm,1st_data,mirror_test,data-34,2.23,24.00,0.05,1692,30496,3
2026-05-26T08:58:13,sana-wm,1st_data,mirror_test,data-35,1.97,24.00,0.05,1623,30565,0
2026-05-26T08:59:26,sana-wm,1st_data,mirror_test,data-36,2.45,24.00,0.05,1630,30558,1
2026-05-26T09:00:39,sana-wm,1st_data,mirror_test,data-37,0.78,24.00,0.05,1638,30550,2
2026-05-26T09:01:54,sana-wm,1st_data,mirror_test,data-38,4.36,24.00,0.05,1676,30512,2
2026-05-26T09:03:08,sana-wm,1st_data,mirror_test,data-39,2.93,24.00,0.05,1509,30679,0
2026-05-26T09:04:20,sana-wm,1st_data,mirror_test,data-40,3.34,24.00,0.04,1488,30700,0
2026-05-26T09:05:35,sana-wm,1st_data,mirror_test,data-41,3.51,24.00,0.05,1530,30658,1
2026-05-26T09:07:22,sana-wm,1st_data,mirror_test,data-42,1.24,24.00,0.04,1620,30568,2
2026-05-26T09:08:37,sana-wm,1st_data,mirror_test,data-43,2.40,24.00,0.05,1604,30584,3
2026-05-26T09:09:51,sana-wm,1st_data,mirror_test,data-44,2.45,24.00,0.05,1650,30538,0
2026-05-26T09:11:04,sana-wm,1st_data,mirror_test,data-45,2.34,24.00,0.05,1596,30592,0
2026-05-26T09:12:17,sana-wm,1st_data,mirror_test,data-46,2.67,24.00,0.05,1647,30541,0
2026-05-26T09:13:31,sana-wm,1st_data,mirror_test,data-47,5.02,24.00,0.05,1633,30555,0
2026-05-26T09:14:44,sana-wm,1st_data,mirror_test,data-48,2.31,24.00,0.05,1647,30541,2
2026-05-26T09:16:26,sana-wm,1st_data,mirror_test,data-49,1.78,24.00,0.05,1657,30531,1
2026-05-26T09:17:40,sana-wm,1st_data,mirror_test,data-50,2.83,24.00,0.05,1626,30562,2
2026-05-26T09:18:53,sana-wm,1st_data,mirror_test,data-51,3.16,24.00,0.05,1650,30538,1
2026-05-26T09:20:07,sana-wm,1st_data,mirror_test,data-52,4.69,24.00,0.05,1702,30486,0
2026-05-26T09:21:21,sana-wm,1st_data,mirror_test,data-53,3.34,24.00,0.05,1705,30483,0
2026-05-26T09:23:54,sana-wm,1st_data,mirror_test,data-54,1.81,24.00,0.05,2579,29609,0
2026-05-26T09:25:07,sana-wm,1st_data,mirror_test,data-55,1.43,24.00,0.05,5202,26986,0
2026-05-26T09:26:21,sana-wm,1st_data,mirror_test,data-56,1.21,24.00,0.05,5297,26891,2
2026-05-26T09:27:35,sana-wm,1st_data,mirror_test,data-57,2.43,24.00,0.05,8821,23367,1
2026-05-26T09:28:48,sana-wm,1st_data,mirror_test,data-58,1.86,24.00,0.05,8756,23432,1
2026-05-26T09:57:26,sana-wm,1st_data,mirror_test,data-59,2.61,24.00,0.05,12315,19873,2
2026-05-26T10:04:42,sana-wm,1st_data,mirror_test,data-60,2.11,24.00,0.05,10809,21379,68
2026-05-26T10:06:03,sana-wm,1st_data,mirror_test,data-61,1.96,24.00,0.05,13969,18219,10
2026-05-26T10:19:39,sana-wm,1st_data,mirror_test,data-62,2.70,24.00,0.05,10870,21318,1
2026-05-26T10:20:55,sana-wm,1st_data,mirror_test,data-63,2.83,24.00,0.05,10485,21703,8
2026-05-26T10:22:41,sana-wm,1st_data,mirror_test,data-64,2.57,24.00,0.05,10508,21680,9
2026-05-26T10:23:55,sana-wm,1st_data,mirror_test,data-65,3.84,24.00,0.05,10472,21716,7
2026-05-26T10:25:26,sana-wm,1st_data,mirror_test,data-66,1.68,24.00,0.04,2651,29537,1
2026-05-26T10:55:52,sana-wm,1st_data,mirror_test,data-67,2.86,24.00,0.05,1507,30681,1
2026-05-26T11:17:41,sana-wm,1st_data,mirror_test,data-68,3.53,24.00,0.05,10187,22001,1
2026-05-26T11:18:58,sana-wm,1st_data,mirror_test,data-69,1.53,24.00,0.05,10207,21981,1
2026-05-26T11:20:15,sana-wm,1st_data,mirror_test,data-70,1.25,24.00,0.05,10234,21954,8
2026-05-26T11:21:34,sana-wm,1st_data,mirror_test,data-71,3.37,24.00,0.05,10270,21918,0
2026-05-26T11:23:21,sana-wm,1st_data,mirror_test,data-72,2.32,24.00,0.05,10209,21979,10
2026-05-26T11:27:19,sana-wm,1st_data,mirror_test,data-73,1.00,24.00,0.05,2827,29361,2
2026-05-26T11:33:39,sana-wm,1st_data,mirror_test,data-74,3.35,24.00,0.05,840,31348,0
2026-05-28T12:07:33,sana-wm,3rd_data,action_space_test,data-142-0.8x-175,4.38,24.00,0.03,1813,30375,2
2026-05-28T12:09:27,sana-wm,3rd_data,action_space_test,data-143-1.0x-200,3.86,24.00,0.04,1731,30457,3
2026-05-28T12:10:42,sana-wm,3rd_data,action_space_test,data-144-1.0x-200,3.32,24.00,0.04,1824,30364,1
2026-05-28T12:11:56,sana-wm,3rd_data,action_space_test,data-145-1.2x-225,2.93,24.00,0.04,1788,30400,1
2026-05-28T12:13:11,sana-wm,3rd_data,action_space_test,data-146-1.4x-250,1.37,24.00,0.04,1767,30421,0
2026-05-28T12:15:06,sana-wm,3rd_data,action_space_test,data-147-0.8x-175,3.98,24.00,0.04,1800,30388,1
2026-05-28T12:16:22,sana-wm,3rd_data,action_space_test,data-148-0.6x-150,0.82,24.00,0.04,1743,30445,0
2026-05-28T12:17:38,sana-wm,3rd_data,action_space_test,data-149-1.0x-200,0.78,24.00,0.04,1754,30434,0
2026-05-28T12:18:54,sana-wm,3rd_data,mem_test,data-150,2.33,24.00,0.04,1756,30432,2
2026-05-28T12:20:09,sana-wm,3rd_data,mem_test,data-151,1.64,24.00,0.04,1736,30452,0
2026-05-28T12:21:22,sana-wm,3rd_data,mem_test,data-152,0.78,24.00,0.04,1727,30461,1
2026-05-28T12:22:36,sana-wm,3rd_data,mem_test,data-153,2.95,24.00,0.04,1759,30428,0
2026-05-28T12:23:50,sana-wm,3rd_data,mem_test,data-154,1.64,24.00,0.04,1836,30352,2
2026-05-28T12:25:04,sana-wm,3rd_data,mem_test,data-155,0.99,24.00,0.04,1754,30434,2
2026-05-28T12:26:19,sana-wm,3rd_data,mem_test,data-156,1.83,24.00,0.04,1788,30400,0
2026-05-28T12:27:33,sana-wm,3rd_data,mem_test,data-157,3.68,24.00,0.04,1779,30409,0
2026-05-28T12:29:22,sana-wm,3rd_data,mem_test,data-158,2.28,24.00,0.04,1786,30402,2
2026-05-28T12:30:37,sana-wm,3rd_data,mem_test,data-159,2.23,24.00,0.04,1790,30398,0
2026-05-28T12:31:57,sana-wm,3rd_data,mem_test,data-160,2.42,24.00,0.04,1732,30456,1
2026-05-28T12:33:11,sana-wm,3rd_data,mem_test,data-161,4.51,24.00,0.04,1684,30504,3
2026-05-28T12:34:26,sana-wm,3rd_data,mem_test,data-162,1.92,24.00,0.04,1811,30377,0
2026-05-28T12:35:40,sana-wm,3rd_data,mem_test,data-163,3.86,24.00,0.04,1830,30358,0
2026-05-28T12:36:53,sana-wm,3rd_data,mem_test,data-164,3.28,24.00,0.04,1715,30473,0
2026-05-28T12:38:06,sana-wm,3rd_data,mem_test,data-165,5.19,24.00,0.04,1732,30456,1
2026-05-28T12:39:22,sana-wm,3rd_data,mem_test,data-166,1.20,24.00,0.04,1833,30355,2
2026-05-28T12:40:38,sana-wm,3rd_data,mem_test,data-167,2.13,24.00,0.04,1856,30332,3
2026-05-28T12:41:53,sana-wm,3rd_data,mem_test,data-168,1.47,24.00,0.04,1827,30361,1
2026-05-28T12:43:12,sana-wm,3rd_data,mem_test,data-169,6.73,24.00,0.04,1857,30331,2
2026-05-28T12:45:03,sana-wm,3rd_data,mem_test,data-170,2.67,24.00,0.04,1803,30385,1
2026-05-28T12:46:19,sana-wm,3rd_data,mem_test,data-171,5.86,24.00,0.04,1945,30243,1
2026-05-28T12:47:35,sana-wm,3rd_data,mem_test,data-172,2.71,24.00,0.04,1898,30290,1
2026-05-28T12:48:50,sana-wm,3rd_data,mem_test,data-173,1.82,24.00,0.05,3813,28375,3
2026-05-28T12:53:14,sana-wm,3rd_data,mem_test,data-174,1.27,24.00,0.04,19034,13154,28
2026-05-28T12:54:30,sana-wm,3rd_data,mem_test,data-175,4.39,24.00,0.04,859,31328,2
2026-05-28T12:55:47,sana-wm,3rd_data,mem_test,data-176,2.37,24.00,0.05,936,31252,0
2026-05-28T12:57:01,sana-wm,3rd_data,mem_test,data-177,7.39,24.00,0.05,923,31265,0
2026-05-28T12:58:16,sana-wm,3rd_data,mem_test,data-178,7.11,24.00,0.04,970,31218,2
2026-05-28T13:00:04,sana-wm,3rd_data,mem_test,data-179,3.18,24.00,0.04,19477,12711,16
2026-05-28T13:05:21,sana-wm,3rd_data,mem_test,data-180,2.17,24.00,0.04,791,31397,0
2026-05-28T13:06:38,sana-wm,3rd_data,mem_test,data-181,4.72,24.00,0.04,787,31401,1
2026-05-28T13:07:55,sana-wm,3rd_data,mem_test,data-182,2.88,24.00,0.04,794,31394,0
2026-05-28T13:09:12,sana-wm,3rd_data,mem_test,data-183,3.12,24.00,0.04,1753,30435,0
2026-05-28T13:10:28,sana-wm,3rd_data,mem_test,data-184,1.87,24.00,0.04,1727,30461,0
2026-05-28T13:11:44,sana-wm,3rd_data,mem_test,data-185,1.66,24.00,0.04,1852,30336,1
2026-05-28T13:13:00,sana-wm,3rd_data,mem_test,data-186,5.73,24.00,0.04,1755,30432,0
2026-05-28T13:14:17,sana-wm,3rd_data,mem_test,data-187,3.93,24.00,0.04,1813,30375,0
2026-05-28T13:15:42,sana-wm,3rd_data,mem_test,data-188,5.12,24.00,0.04,1841,30347,0
2026-05-28T13:17:01,sana-wm,3rd_data,mem_test,data-189,4.86,24.00,0.04,1786,30402,3
2026-05-28T13:18:18,sana-wm,3rd_data,mem_test,data-190,2.44,24.00,0.05,1776,30412,0
2026-05-28T13:19:37,sana-wm,3rd_data,mem_test,data-191,3.61,24.00,0.04,1750,30438,1
2026-05-28T13:20:54,sana-wm,3rd_data,mem_test,data-192,3.34,24.00,0.04,1847,30341,0
2026-05-28T13:22:10,sana-wm,3rd_data,mem_test,data-193,6.13,24.00,0.04,1869,30319,3
2026-05-28T13:23:28,sana-wm,3rd_data,mem_test,data-194,2.71,24.00,0.04,1805,30383,2
2026-05-28T13:24:53,sana-wm,3rd_data,mem_test,data-195,3.10,24.00,0.05,1869,30319,2
2026-05-28T13:26:15,sana-wm,3rd_data,mem_test,data-196,4.33,24.00,0.04,2055,30133,1
2026-05-28T13:27:31,sana-wm,3rd_data,mem_test,data-197,6.30,24.00,0.04,1974,30214,0
2026-05-28T13:28:47,sana-wm,3rd_data,mem_test,data-198,2.61,24.00,0.04,1960,30228,2
2026-05-28T13:30:02,sana-wm,3rd_data,mem_test,data-199,1.66,24.00,0.04,1985,30203,5
2026-05-28T13:31:20,sana-wm,3rd_data,mirror_test,data-150,3.13,24.00,0.05,1956,30232,1
2026-05-28T13:32:46,sana-wm,3rd_data,mirror_test,data-151,2.08,24.00,0.05,1891,30297,3
2026-05-28T13:34:02,sana-wm,3rd_data,mirror_test,data-152,1.68,24.00,0.05,1856,30332,0
2026-05-28T13:35:17,sana-wm,3rd_data,mirror_test,data-153,2.77,24.00,0.04,1856,30332,0
2026-05-28T13:36:32,sana-wm,3rd_data,mirror_test,data-154,2.22,24.00,0.05,1797,30391,0
2026-05-28T13:37:47,sana-wm,3rd_data,mirror_test,data-155,1.50,24.00,0.04,1784,30404,0
2026-05-28T13:39:01,sana-wm,3rd_data,mirror_test,data-156,3.52,24.00,0.04,1806,30382,0
2026-05-28T13:40:15,sana-wm,3rd_data,mirror_test,data-157,3.18,24.00,0.05,1804,30384,0
2026-05-28T13:41:29,sana-wm,3rd_data,mirror_test,data-158,2.97,24.00,0.05,1804,30384,0
2026-05-28T13:42:44,sana-wm,3rd_data,mirror_test,data-159,2.30,24.00,0.05,1803,30385,3
2026-05-28T13:44:20,sana-wm,3rd_data,mirror_test,data-160,2.72,24.00,0.05,1803,30385,0
2026-05-28T13:45:54,sana-wm,3rd_data,mirror_test,data-161,2.72,24.00,0.04,1795,30393,0
2026-05-28T13:47:13,sana-wm,3rd_data,mirror_test,data-162,1.25,24.00,0.04,1790,30398,0
2026-05-28T13:48:30,sana-wm,3rd_data,mirror_test,data-163,2.75,24.00,0.04,1777,30411,1
2026-05-28T13:49:47,sana-wm,3rd_data,mirror_test,data-164,3.12,24.00,0.05,1771,30417,1
2026-05-28T13:51:02,sana-wm,3rd_data,mirror_test,data-165,1.57,24.00,0.05,1756,30432,2
2026-05-28T13:52:16,sana-wm,3rd_data,mirror_test,data-166,1.20,24.00,0.05,1756,30432,1
2026-05-28T13:53:29,sana-wm,3rd_data,mirror_test,data-167,1.41,24.00,0.05,1754,30434,0
2026-05-28T13:54:43,sana-wm,3rd_data,mirror_test,data-168,1.91,24.00,0.04,1754,30434,2
2026-05-28T13:55:57,sana-wm,3rd_data,mirror_test,data-169,4.44,24.00,0.05,1754,30434,0
2026-05-28T13:57:11,sana-wm,3rd_data,mirror_test,data-170,2.14,24.00,0.05,1753,30435,3
2026-05-28T13:58:25,sana-wm,3rd_data,mirror_test,data-171,3.39,24.00,0.04,1753,30435,0
2026-05-28T13:59:39,sana-wm,3rd_data,mirror_test,data-172,2.67,24.00,0.05,1752,30436,1
2026-05-28T14:00:52,sana-wm,3rd_data,mirror_test,data-173,2.33,24.00,0.05,1756,30432,0
2026-05-28T14:02:06,sana-wm,3rd_data,mirror_test,data-174,2.06,24.00,0.05,1755,30433,2
2026-05-28T14:03:20,sana-wm,3rd_data,mirror_test,data-175,2.64,24.00,0.05,1755,30433,1
2026-05-28T14:04:33,sana-wm,3rd_data,mirror_test,data-176,3.24,24.00,0.05,1755,30433,3
2026-05-28T14:05:47,sana-wm,3rd_data,mirror_test,data-177,4.51,24.00,0.05,1755,30433,0
2026-05-28T14:07:00,sana-wm,3rd_data,mirror_test,data-178,5.00,24.00,0.05,1755,30433,0
2026-05-28T14:08:14,sana-wm,3rd_data,mirror_test,data-179,2.68,24.00,0.05,1829,30359,3
2026-05-28T14:09:28,sana-wm,3rd_data,mirror_test,data-180,2.85,24.00,0.04,1829,30359,0
2026-05-28T14:10:42,sana-wm,3rd_data,mirror_test,data-181,2.80,24.00,0.05,1829,30359,0
2026-05-28T14:11:56,sana-wm,3rd_data,mirror_test,data-182,1.08,24.00,0.05,1828,30360,2
2026-05-28T14:13:10,sana-wm,3rd_data,mirror_test,data-183,2.49,24.00,0.04,1837,30351,0
2026-05-28T14:14:23,sana-wm,3rd_data,mirror_test,data-184,1.25,24.00,0.05,1839,30349,2
2026-05-28T14:15:37,sana-wm,3rd_data,mirror_test,data-185,3.22,24.00,0.05,1839,30349,0
2026-05-28T14:16:51,sana-wm,3rd_data,mirror_test,data-186,3.32,24.00,0.05,1838,30350,2
2026-05-28T14:18:06,sana-wm,3rd_data,mirror_test,data-187,2.91,24.00,0.04,1837,30351,1
2026-05-28T14:19:20,sana-wm,3rd_data,mirror_test,data-188,3.20,24.00,0.05,1838,30350,0
2026-05-28T14:20:34,sana-wm,3rd_data,mirror_test,data-189,3.66,24.00,0.05,1838,30350,0
2026-05-28T14:21:47,sana-wm,3rd_data,mirror_test,data-190,2.04,24.00,0.05,1838,30350,0
2026-05-28T14:23:02,sana-wm,3rd_data,mirror_test,data-191,3.20,24.00,0.05,1838,30350,0
2026-05-28T14:24:17,sana-wm,3rd_data,mirror_test,data-192,3.10,24.00,0.05,1837,30351,3
2026-05-28T14:25:31,sana-wm,3rd_data,mirror_test,data-193,4.84,24.00,0.04,1837,30351,0
2026-05-28T14:26:45,sana-wm,3rd_data,mirror_test,data-194,2.05,24.00,0.05,1837,30351,0
2026-05-28T14:27:59,sana-wm,3rd_data,mirror_test,data-195,2.66,24.00,0.05,1837,30351,0
2026-05-28T14:29:36,sana-wm,3rd_data,mirror_test,data-196,5.15,24.00,0.05,1837,30351,0
2026-05-28T14:31:02,sana-wm,3rd_data,mirror_test,data-197,5.12,24.00,0.05,1837,30351,0
2026-05-28T14:32:16,sana-wm,3rd_data,mirror_test,data-198,2.08,24.00,0.05,1837,30351,0
2026-05-28T14:33:30,sana-wm,3rd_data,mirror_test,data-199,1.16,24.00,0.04,1837,30351,2
2026-06-01T11:53:53,helios-i2v,1st_data,mem_test,data-25,0.14,24.00,0.02,1286,30902,2
2026-06-01T12:11:06,helios-i2v,1st_data,mem_test,data-26,0.70,24.00,0.01,1448,30740,0
2026-06-01T12:28:43,helios-i2v,1st_data,mem_test,data-27,0.16,24.00,0.00,1475,30712,1
2026-06-01T12:44:51,helios-i2v,1st_data,mem_test,data-28,0.14,24.00,0.01,1427,30761,0
2026-06-01T13:02:29,helios-i2v,1st_data,mem_test,data-29,0.36,24.00,0.02,1357,30831,2
2026-06-01T13:45:22,helios-i2v,1st_data,mem_test,data-28,0.36,24.00,0.01,1510,30678,6
2026-06-17T21:29:40,dreamx-world_ar,1st_data,action_space_test,data-0-1.0x-200,7.68,16.00,0.04,1328,30860,0
2026-06-17T21:29:41,dreamx-world_ar,1st_data,action_space_test,data-1-1.0x-200,8.03,16.00,0.05,1328,30860,0
2026-06-17T21:29:41,dreamx-world_ar,1st_data,action_space_test,data-10-0.8x-125,8.62,16.00,0.05,1328,30860,0
2026-06-17T21:29:41,dreamx-world_ar,1st_data,action_space_test,data-11-1.4x-250,8.28,16.00,0.05,1328,30860,0
2026-06-17T21:29:41,dreamx-world_ar,1st_data,action_space_test,data-12-1.2x-225,7.69,16.00,0.05,1328,30860,0
2026-06-17T21:29:41,dreamx-world_ar,1st_data,action_space_test,data-13-1.4x-250,9.60,16.00,0.05,1328,30860,0
2026-06-17T21:29:41,dreamx-world_ar,1st_data,action_space_test,data-14-0.8x-175,8.47,16.00,0.05,1328,30860,0
2026-06-17T21:29:41,dreamx-world_ar,1st_data,action_space_test,data-15-1.4x-250,9.21,16.00,0.05,1328,30860,0
2026-06-17T21:29:41,dreamx-world_ar,1st_data,action_space_test,data-16-0.6x-150,8.64,16.00,0.05,1328,30860,0
2026-06-17T21:29:41,dreamx-world_ar,1st_data,action_space_test,data-17-1.2x-225,9.07,16.00,0.05,1328,30860,0
2026-06-17T21:29:41,dreamx-world_ar,1st_data,action_space_test,data-18-1.2x-225,8.95,16.00,0.05,1328,30860,0
2026-06-17T21:29:41,dreamx-world_ar,1st_data,action_space_test,data-19-1.0x-200,11.35,16.00,0.05,1328,30860,0
2026-06-17T21:29:41,dreamx-world_ar,1st_data,action_space_test,data-2-0.6x-150,8.58,16.00,0.05,1328,30860,0
2026-06-17T21:29:41,dreamx-world_ar,1st_data,action_space_test,data-20-0.8x-175,8.06,16.00,0.05,1328,30860,0
2026-06-17T21:29:41,dreamx-world_ar,1st_data,action_space_test,data-21-1.0x-200,8.98,16.00,0.05,1328,30860,0
2026-06-17T21:29:42,dreamx-world_ar,1st_data,action_space_test,data-22-0.8x-175,8.86,16.00,0.05,1328,30860,0
2026-06-17T21:29:42,dreamx-world_ar,1st_data,action_space_test,data-23-0.6x-150,9.55,16.00,0.05,1328,30860,0
2026-06-17T21:29:42,dreamx-world_ar,1st_data,action_space_test,data-24-0.6x-150,10.29,16.00,0.05,1328,30860,0
2026-06-17T21:29:42,dreamx-world_ar,1st_data,action_space_test,data-3-1.0x-200,9.21,16.00,0.05,1328,30860,0
2026-06-17T21:29:42,dreamx-world_ar,1st_data,action_space_test,data-4-0.6x-150,7.95,16.00,0.05,1328,30860,0
2026-06-17T21:29:42,dreamx-world_ar,1st_data,action_space_test,data-5-0.8x-175,9.24,16.00,0.05,1328,30860,0
2026-06-17T21:29:42,dreamx-world_ar,1st_data,action_space_test,data-6-1.2x-225,8.84,16.00,0.05,1328,30860,0
2026-06-17T21:29:42,dreamx-world_ar,1st_data,action_space_test,data-7-1.4x-250,8.88,16.00,0.05,1328,30860,0
2026-06-17T21:29:42,dreamx-world_ar,1st_data,action_space_test,data-8-1.2x-225,7.72,16.00,0.05,1328,30860,0
2026-06-17T21:35:26,dreamx-world_ar,1st_data,action_space_test,data-9-1.4x-250,8.36,16.00,0.04,1318,30870,0
2026-06-17T21:35:26,dreamx-world_ar,1st_data,mem_test,data-25,7.05,16.00,0.05,1318,30870,0
2026-06-17T21:35:26,dreamx-world_ar,1st_data,mem_test,data-26,11.89,16.00,0.05,1318,30870,0
2026-06-18T09:14:15,dreamx-world_ar,1st_data,mem_test,data-27,7.04,16.00,0.02,688,31500,5
2026-06-18T09:14:15,dreamx-world_ar,1st_data,mem_test,data-28,7.79,16.00,0.03,703,31485,5
2026-06-18T09:14:15,dreamx-world_ar,1st_data,mem_test,data-29,8.64,16.00,0.03,700,31488,5
2026-06-18T09:14:15,dreamx-world_ar,1st_data,mem_test,data-30,9.40,16.00,0.03,700,31488,5
2026-06-18T09:14:15,dreamx-world_ar,1st_data,mem_test,data-31,8.97,16.00,0.03,700,31488,3
2026-06-18T09:14:15,dreamx-world_ar,1st_data,mem_test,data-32,10.78,16.00,0.03,700,31488,3
2026-06-18T09:14:15,dreamx-world_ar,1st_data,mem_test,data-33,8.20,16.00,0.03,700,31488,3
2026-06-18T09:14:15,dreamx-world_ar,1st_data,mem_test,data-34,12.17,16.00,0.03,700,31488,3
2026-06-18T09:14:15,dreamx-world_ar,1st_data,mem_test,data-35,9.09,16.00,0.03,700,31488,3
2026-06-18T09:14:15,dreamx-world_ar,1st_data,mem_test,data-36,7.57,16.00,0.03,700,31488,3
2026-06-18T09:14:15,dreamx-world_ar,1st_data,mem_test,data-37,9.57,16.00,0.03,699,31489,3
2026-06-18T09:14:15,dreamx-world_ar,1st_data,mem_test,data-38,17.76,16.00,0.03,699,31489,3
2026-06-18T09:14:15,dreamx-world_ar,1st_data,mem_test,data-39,11.11,16.00,0.03,696,31492,2
2026-06-18T09:14:16,dreamx-world_ar,1st_data,mem_test,data-40,9.76,16.00,0.03,696,31492,2
2026-06-18T09:14:16,dreamx-world_ar,1st_data,mem_test,data-41,15.37,16.00,0.03,696,31492,2
2026-06-18T09:14:16,dreamx-world_ar,1st_data,mem_test,data-42,7.40,16.00,0.03,703,31485,2
2026-06-18T09:14:16,dreamx-world_ar,1st_data,mem_test,data-43,8.02,16.00,0.03,718,31470,2
2026-06-18T09:14:16,dreamx-world_ar,1st_data,mem_test,data-44,8.32,16.00,0.03,718,31470,2
2026-06-18T09:14:16,dreamx-world_ar,1st_data,mem_test,data-45,9.64,16.00,0.03,718,31470,2
2026-06-18T09:14:16,dreamx-world_ar,1st_data,mem_test,data-46,7.27,16.00,0.03,717,31471,2
2026-06-18T09:14:16,dreamx-world_ar,1st_data,mem_test,data-47,14.04,16.00,0.03,717,31471,9
2026-06-18T09:14:16,dreamx-world_ar,1st_data,mem_test,data-48,10.06,16.00,0.03,717,31471,9
2026-06-18T09:14:16,dreamx-world_ar,1st_data,mem_test,data-49,7.88,16.00,0.03,717,31471,9
2026-06-18T09:14:16,dreamx-world_ar,1st_data,mem_test,data-50,8.35,16.00,0.03,717,31471,9
2026-06-18T09:14:16,dreamx-world_ar,1st_data,mem_test,data-51,9.74,16.00,0.03,717,31471,9
2026-06-18T09:14:16,dreamx-world_ar,1st_data,mem_test,data-52,12.06,16.00,0.03,717,31471,9
2026-06-18T09:14:16,dreamx-world_ar,1st_data,mem_test,data-53,8.50,16.00,0.03,717,31471,9
2026-06-18T09:14:16,dreamx-world_ar,1st_data,mem_test,data-54,5.75,16.00,0.03,717,31471,6
